code,name,bamount,bcount,samount,scount,net
300751,迈为股份,7104.99,1,660.57,1,6444.42
002925,盈趣科技,5113.72,4,630.2,1,4483.52
000603,盛达矿业,4411.97,4,0.0,0,4411.97
300037,新宙邦,5413.9,1,2448.27,2,2965.63
002450,康得新,2841.05,1,0.0,0,2841.05
002897,意华股份,349.79,1,0.0,0,349.79
002411,延安必康,342.62,3,0.0,0,342.62
300670,大烨智能,180.06,1,0.0,0,180.06
002941,新疆交建,0.0,0,2.86,1,-2.86
600077,宋都股份,101.03,1,168.19,1,-67.16
603366,日出东方,0.0,0,145.32,1,-145.32
600735,新华锦,0.0,0,186.41,1,-186.41
000829,天音控股,0.0,0,200.24,1,-200.24
002837,英维克,599.67,2,845.24,1,-245.57
300074,华平股份,0.0,0,247.05,1,-247.05
300370,安控科技,0.0,0,299.71,1,-299.71
002935,天奥电子,0.0,0,304.78,1,-304.78
000948,南天信息,0.0,0,345.87,1,-345.87
600936,广西广电,0.0,0,667.69,1,-667.69
000936,华西股份,0.0,0,727.77,1,-727.77
300181,佐力药业,0.0,0,957.7,1,-957.7
600831,广电网络,0.0,0,3746.36,1,-3746.36
000521,长虹美菱,0.0,0,5605.66,4,-5605.66
300170,汉得信息,565.51,1,7823.33,3,-7257.82
600745,闻泰科技,26144.5,2,35294.6,2,-9150.1
300324,旋极信息,11888.92,5,52111.21,7,-40222.29
002075,沙钢股份,0.0,0,48871.0,1,-48871.0
